block_id	offset	encoded_length	text
36	5130	108	STEFI LOOKS AT YOU WITH PAINED EYES. 'WE MUST DESTROY THIS COMPUTER. IT RUNS A SIMULATION OF MY FUSION CHAMBER AND RAM MUST NOT GET HOLD OF IT.
36	5251	21	THEN WE CAN GET MY NOTES.'
36	5300	32	THE COMPUTER CONTINUES TO WHIRR AND BUZZ.
36	5340	3	DEMO
36	5345	10	CALL SCOT.DOS
36	5357	7	REPROGRAM
36	5366	6	NOTHING
36	5474	19	YOU DESTROY THE COMPUTER.
36	5514	39	THE EXPLOSION BLACKENS THE CONSOLE, BUT LITTLE ELSE.
36	5564	79	YOU APPRAISE SCOT.DOS OF THE SITUATION. 'CONNECT YOUR COM-DEX TO THE TERMINAL. I WILL SEE WHAT I CAN DO.'
36	5647	137	THE COMPUTER GOES DEAD. 'I HAVE MANAGED TO RETRIEVE THE PROFESSOR'S SIMULATION AND TO SET THE COMPUTER TO SELF-DESTRUCT THE NEXT TIME IT IS ACCESSED. HOPEFULLY, THAT WILL BE ENOUGH.'
36	5841	55	YOU REPROGRAM THE COMPUTER TO SELF-DESTRUCT THE NEXT TIME IT IS ACCESSED.
36	5935	25	RAM WARRIORS STORM INTO THE ROOM!
36	5965	36	THEY ATTACK AS TECHNICIANS RUSH TO THE COMPUTER.
36	6014	52	THE TECHNICIANS FLEE FROM THE ROOM WITH A PRINTOUT FROM THE COMPUTER.
36	6102	28	DO YOU TRY TO LOG IN TO THE COMPUTER?
36	6145	41	THE COMPUTER BEGINS TO SMOKE AS ITS CIRCUITS OVERLOAD.
36	6191	9	IT EXPLODES!
36	6246	32	ASSAULT BOTS ARE TEARING THROUGH THE ROOM.
36	6360	60	NOTICES A PIECE OF STEFI'S SKIRT ON THE RUBBLE WHERE SHE WAS DRUG TO THE WEST.
36	6476	36	NOTICES SIGNS OF STEFI'S ABDUCTION TO THE WEST.
36	6561	112	RAM FORCES CONVERGE ON YOU. THEIR LEADER HOLDS UP AND STARES AT STEFI. 'YOU ARE AN ELUSIVE WOMAN. I WILL ENJOY GAINING YOUR RESPECT AND COOPERATION.'
36	6691	19	STEFI SPITS ON HIS BOOTS.
36	6800	96	STEFI IS TIED TO A CHAIR WHILE WARRIORS LOOM OVER HER. 'WE HAVE YOU AT LAST PROFESSOR. ONE WAY OR ANOTHER, YOU WILL COOPERATE.'
36	6904	5	ATTACK
36	6911	4	WATCH
36	6917	4	LEAVE
36	6958	38	THE WARRIOR SLAPS STEFI HARD ACROSS THE FACE. NOW
36	7004	5	ATTACK
36	7011	4	LEAVE
36	7082	38	YOU RELEASE STEFI FROM HER BONDS. 'HURRY, WE MUST
36	7133	53	DESTROY THE COMPUTER RECORDS IN THE ROOM I WAS HIDING IN. THEN WE CAN
36	7199	14	GET MY PAPERS AND
36	7223	51	GET OUT OF HERE. RAM IS CERTAINLY SENDING DOWN MORE TROOPS ALREADY.'
36	7288	23	THE WARRIORS HEAR YOU COME IN.
36	7344	9	THEY ATTACK!
36	7362	36	IS IN NO SHAPE FOR THAT. WILL SOMEONE ELSE TRY?
36	7410	10	WHO WILL TRY?
36	7551	19	NOBODY HAS A DEMO CHARGE.
36	7583	147	STEFI SHAKES HER HEAD EMPHATICALLY. 'KILL ME IF YOU WILL, BUT I WILL NOT ALLOW RAM TO USE MY FUSION CHAMBER AS A WEAPON. NEVER AGAIN WILL THE SOLAR SYSTEM SEE THE DEVASTATION OF THE TEN YEAR WAR.'
36	7604	84	ICALLY. 'KILL ME IF YOU WILL, BUT I WILL NOT ALLOW RAM TO USE MY FUSION CHAMBER AS A WEAPON. NEVER AGAIN WILL TH
36	7661	77	BER AS A WEAPON. NEVER AGAIN WILL THE SOLAR SYSTEM SEE THE DEVASTATION OF THE TEN YEAR WAR.'JQLP
37	203	12	THE STAIRS LEAD
37	318	3	DOWN
37	370	17	YOU DO NOT HAVE A KEY.
37	398	42	THE KEY SLIDES INTO THE LOCK AND THE DOOR OPENS EASILY.
37	452	15	THE DOOR IS SEALED.
37	471	21	RUBBLE HAS JAMMED THE DOOR.
37	763	29	ECGS ARE DESTROYING ALL IN THEIR PATH.
37	796	31	MONSTROUS SHAPES MOVE OUT OF THE SHADOWS.
37	919	8	GROTESQUES
37	931	9	WHITE MONKS
37	943	18	SPRING FROM THE RUBBLE.
37	1031	36	CHILDREN SCRABBLE ABOUT, TRYING TO CATCH A RAT.
37	1072	42	A WOMAN RIPS PIPES FROM THE WALL, SEEKING TRAPPED WATER.
37	1119	21	A CLUTTERED APARTMENT ROOM.
37	1144	45	A RAG CLAD FAMILY SITS AROUND A POT WITH A SMALL FIRE IN IT.
37	1214	62	A MAKE-SHIFT CLINIC. AN OLD WOMAN AND HER STAFF TREAT THE ILL. DO YOU TALK TO HER?
37	1318	42	SHE DRAWS YOU ASIDE AND TREATS YOUR WOUNDS AS SHE TALKS.
37	1587	46	THE OLD WOMAN MOVES AWAY AS MORE PEOPLE FILTER INTO THE ROOM.
37	1660	39	AT THE SPOT ISHA DIRECTED YOU TO, YOU FIND NOTHING.
37	1713	25	A MASSIVE RAM FORCE MATERIALIZES!
37	1819	58	GANG MEMBERS STUDY YOU. TWO STEP FORWARD. 'OUR LEADERS WANT TO TALK TO YOU.'
37	1885	5	ATTACK
37	1892	6	GO ALONG
37	1900	6	DECLINE
37	1924	18	THEN STAY OFF OUR TURF!
37	2045	92	WHITE MONKS AND GROTESQUES FILL THE ROOM. A HIDEOUS SKELETAL BOY STEPS FORWARD. 'I AM GARGOYLE, LEADER OF THE GROTESQUES.'
37	2141	15	HIS FOLLOWERS CROW.
37	2160	69	AN OLDER MAN CREEPS FORWARD. HIS EYES FLUTTER ODDLY. 'I'M WINK, LEADER OF THE WHITE MONKS.'
37	2233	24	CROWS FROM HIS GANG ECHO LOUDLY.
37	2434	5	ATTACK
37	2441	3	JOIN
37	2446	9	STAY NEUTRAL
37	2482	14	YOU AGREE TO HELP.
37	2554	21	YOU DECLINE TO GET INVOLVED.
37	2656	52	WINK AND GARGOYLE RETREAT OUT THE DOOR, URGING THEIR GANGS TO ATTACK.
37	2774	42	GROTESQUES ARE MAKING PLANS TO TAKE OVER THE BASEMENT.
37	3016	64	BACKED AGAINST A WALL, A YOUNG WOMAN AND HER FOLLOWERS FIGHT A GANG. DO YOU HELP HER?
37	3089	15	YOU ATTACK THE GANG!
37	3140	80	THE GROTESQUES KILL ALL BUT ISHA, TAKING HER PRISONER. 'MIND YOUR OWN BUSINESS,' THEY WARN, WALKING PAST.
37	3241	9	STAY NEUTRAL
37	3252	9	RESCUE ISHA
37	3275	14	YOU LET THEM PASS.
37	3446	53	I'LL TELL YOU WHERE HE IS, FOR A FAVOR. WILL YOU DO SOMETHING FOR ME?'
37	3745	27	WITH A FINAL THANK YOU, SHE LEAVES.
37	3795	18	ISHA STEPS BEFORE YOU.
37	3909	21	DO YOU GIVE HER THE WEAPONS?
37	4083	4	LEAVE
37	4089	7	KILL ISHA
37	4141	24	ISHA DROPS LIFLESS TO THE FLOOR.
37	4187	20	RAM FORCES FLOOD THE ROOM.
37	4257	31	RAM AGENTS ARE GOING THROUGH THE WEAPONS.
37	4322	16	YOU TAKE THE WEAPONS.
37	4404	24	ECGS BURST THROUGH THE FAR DOOR!
37	4468	132	A YOUNG WOMAN SPEAKS FURTIVELY WITH SOME STREET PEOPLE. SHE PASSES THEM SOME CREDITS, THEN LOOKS UP. 'I AM ISHA. I HAVE BEEN LOOKING FOR YOU. YOU ARE JUST THE SORT TO HELP ME.
37	4608	78	I AM WORKING ON SOCIAL REFORMS HERE IN THE WARREN. BUT I CAN'T GET ANYTHING DONE WITH THIS CHADE AROUND.
37	4750	14	THE GANG SEES YOU!
37	4786	44	WHITE MONKS ARE LETTING OFF SOME STEAM WITH A ROWDY GAME.
37	4874	68	E, I TELL YA. HE HAD ME TAKE HIM FOOD ONCE, SEEN THE BATTY GUY WITH MY OWN EYES, AND HIS D
37	4889	68	ME TAKE HIM FOOD ONCE, SEEN THE BATTY GUY WITH MY OWN EYES, AND HIS DAUGHTER, TOO.' HA,J
37	5045	67	RAM FORCES ARE HERE, GLOATING OVER THEIR SUCCESS IN DISRUPTING THE WARREN. DO YOU ATTACK?
37	5177	78	YOU FIND A FAMILY HUDDLED TOGETHER IN A CORNER, DEAD OF STARVATION. THE STENCH DRIVES YOU FROM THE ROOM.
37	5300	39	YOU SEE GARGOYLE HIDING HIMSELF BEHIND SOME DEBRIS.
37	5347	5	ATTACK
37	5354	6	GRAB HIM
37	5362	4	LEAVE
37	5384	15	HE SCREAMS FOR HELP.
37	5460	12	YOU FIND A KEY
37	5482	13	IN THE BOY'S HAND
37	5499	9	ON THE FLOOR
37	5562	54	YOU GRAB THE BOY, ALMOST BREAKING HIS BONY ARM. DO YOU INTERROGATE HIM?
37	5657	59	HE SAYS HE WILL TELL YOU ANYTHING YOU WANT TO KNOW. WHAT DO YOU ASK HIM ABOUT?
37	5724	4	CHADE
37	5730	6	LOA-LOA
37	5738	3	WINK
37	6052	26	NOW WHAT DO YOU DO WITH GARGORYLE?
37	6086	15	TAKE HIM TO LOA-LOA
37	6103	6	KILL HIM
37	6144	42	TOO LATE, YOU FEEL THE TUG OF A TRIPWIRE AT YOUR ANKLES.
37	6194	57	MASONRY TEARS LOOSE FROM THE WALLS WITH THE EXPLOSION AND RAINS DOWN ON YOU.
37	6296	49	WHITE MONKS HOWL AS THEY LEAP AT YOU. WINK IS NOWHERE TO BE SEEN.
37	6419	9	RAM AGENTS
37	6441	7	AND ISHA
37	6474	85	HAVE WINK BY THE COLLAR, HIS EYES BLINKING MADLY. HE SCREAMS AS THEY APPLY A NEW TECHNIQUE TO THEIR QUESTIONING.
37	6591	14	THEY DISCOVER YOU!
37	6613	14	TURN AS YOU ENTER.
37	6693	33	WINK COWERS IN THE CORNER, TIED TO A CHAIR.
37	6739	48	HE GUSHES THANKS AND FLATTERY, PROMISING YOU ANYTHING YOU WANT.
37	6790	8	UNTIE HIM?
37	7060	71	HE SLUMPS DOWN, WAVING YOU AWAY. 'I'LL RECOVER. THINK I'LL NEED TO FIND A NEW WARREN, THOUGH.'
37	7147	21	DO YOU ASK HIM ABOUT CHADE?
37	7183	37	WINK SHRUGS. 'DON'T MATTER NOW. NONE OF IT DOES.'
37	7234	27	HE POINTS TO THE ROOM TO THE NORTH.
37	7288	96	ANOTHER SCREAM FILLS THE AIR, TRAILING OFF AS WINK BREAKS DOWN INTO SOBS. 'DON'T HAVE HIM. GOTTA BELIEVE ME, I DON'T HAVE HIM.'
37	7423	134	A CELL FILLED WITH GADGETS. EQUATIONS COVER THE WALLS. 'I KEPT CHADE IN HERE.' WINK SAYS BEHIND YOU. 'ONLY FOR A WHILE, THOUGH. HE ESCAPED WITH HIS DAUGHTER ALMOST TWO WEEKS AGO.
37	7695	81	CHADE'S MEAGER BELONGINGS ARE SCATTERED ABOUT, AND A WARDROBE INCLUDING DRESSES - PRESUMABLY HIS DAUGHTER'S.
37	7698	68	E'S MEAGER BELONGINGS ARE SCATTERED ABOUT, AND A WARDROBE INCLUDING DRESSES - PRESUMABLY H
37	7813	26	NOTICES A SMALL HOLE IN THE WALL.
37	7843	18	DO YOU SEARCH THE HOLE?
37	7867	84	YOU FIND A CACHE OF CHADE'S THINGS: CANTEENS, A BOTTLE OF SUNBLOCK, A SUN HAT - ITEMS FOR A TRIP TO THE DESERT.
37	7885	68	E'S THINGS: CANTEENS, A BOTTLE OF SUNBLOCK, A SUN HAT - ITEMS FOR A TRIP TO THE DESERT.JQ
37	7955	69	AT THE VERY BACK OF THE HOLE, YOU FIND A CRUDELY MADE DEVICE WITH A SINGLE BUTTON. TAKE IT?
37	8095	15	PEOPLE CROWD ABOUT,
37	8127	60	CHANTING 'LOA-LOA!.' SHE SOON APPEARS, SENDING THE CROWD INTO A GREATER FRENZY.
37	8198	90	CHEERING YOU IN A FRENZY OF LIBERATION. A YOUNG WOMAN, HER TATTERED CLOTHES WORN WITH DIGNITY, SEPARATES FROM THE CROWD.
37	8292	135	SHE COMES TO YOU AND GRASPS YOUR HAND. 'WE ARE FREE OF THE GANG WARS NOW, THANKS TO YOU. WE'LL REMEMBER YOU WHILE WE MAKE A TRUE COMMUNITY, ONE THAT'LL WITHSTAND RAM WHEN IT COMES.
37	8319	78	D. 'WE ARE FREE OF THE GANG WARS NOW, THANKS TO YOU. WE'LL REMEMBER YOU WHILE WE MAKE A TRUE COMMUNITY,
37	8606	28	WINK'S GANG LEAPS FROM BEHIND DEBRIS.
37	8710	40	WINK RETREATS FROM THE ROOM AS HIS GANG AMBUSHES YOU.
37	8846	66	NOTICES A TRIPWIRE STRETCHED ACROSS THE RUBBLE. DO YOU TRY TO DISARM THE DEMO CHARGES?
37	8933	16	THE TRAP IS DISARMED.
37	8972	9	THEY ATTACK!
37	8990	30	IS IN NO SHAPE FOR THAT. SOMEONE ELSE?
37	9029	10	WHO WILL TRY?
37	9112	5	ATTACK
37	9119	4	WATCH
37	9125	4	LEAVE
37	9151	5	ATTACK
37	9158	4	LEAVE
38	191	35	THE THIEF RUNS DOWN THE CORRIDOR AHEAD OF YOU.
38	234	22	HE SPRINTS AROUND THE CORNER.
38	261	21	YOU ENTER THE RADIO STATION.
38	299	36	FAST MUSIC PLAYS THROUGH WALL MOUNTED SPEAKERS.
38	359	24	PURGE FORCES GUARD THE HALLWAY.
38	402	7	YOU FLEE.
38	432	15	YOU ENTER THE SEWER.
38	457	39	USING THE PASSCARD, YOU ENTER THE TOWER ISLE LOBBY.
38	742	13	THE DOOR TO ROOM
38	770	25	DOESN'T RECOGNIZE YOUR PASSCARD.
38	822	25	ROOM 5403. ON THE DOOR IS A NOTE.
38	851	13	YOU TAKE THE NOTE
38	874	29	PART OF THE NOTE HAS BEEN CROSSED OUT.
38	989	21	THE BARTENDER HAS LOCKED UP.
38	1034	30	THIS DOOR ONLY OPENS ON THE FIRST FLOOR.
38	1092	62	THE TUNNEL NARROWS AHEAD. YOU WILL HAVE GO THROUGH ONE AT A TIME. DO YOU CONTINUE?
38	1177	30	YOU ARE ABOUT TO LEAVE. DO YOU CONTINUE?
38	1232	90	AS YOU PREPARE TO LEAVE, A PARENT HISSES AT YOU. 'WHAT KIND OF HEROS ARE YOU? LEAVING CHILDREN TO A TERRIBLE FATE, BAH!'
38	1327	23	DO YOU LEAVE THE RATWURST DEN?
38	1469	35	YOU ENTER THE ELEVATOR. DO YOU WISH TO USE IT?
38	1570	16	THE ELEVATOR SWIFTLY
38	1609	6	CENDS...
38	1619	25	AND DEPOSITS YOU ON FLOOR NUMBER
38	1663	14	THERE IS NO FLOOR
38	1684	12	IN TOWER ISLE.
38	1704	19	YOU ARE ALREADY ON FLOOR
38	1724	17	PILDXU. DO YOU LEAVE
38	1764	17	YOU EXIT THE ELEVATOR.
38	1822	39	YOU ARE ON THE GROUND FLOOR. DO YOU GO TO THE LOBBY?
38	1897	21	A PLAQUE ON THE WALL READS,
38	1963	5	ROOMS
38	1980	17	PILDXL04 - RIGHT HAL
38	2013	5	ROOMS
38	2030	17	PILDXK08 - LEFT HALL
38	2052	21	TOWER ISLE CASINO COMPLEX --
38	2077	48	MANAGEMENT NOT RESPONSIBLE FOR DAMAGED, LOST OR STOLEN PROPERTY.
38	2130	22	ROOMS 8505 - 8507 - LEFT HALL
38	2156	23	SPARKHOUSE CAFE STRAIGHT AHEAD
38	2195	21	A SIGN OVER THE DOOR READS,
38	2221	15	GREY LADY CARD ROOM
38	2266	25	A SIGN OVER THE SOUTH DOOR READS,
38	2296	10	RED RIVER BAR
38	2310	48	A SIGN DRAWN ON A SCRAP OF CARDBOARD OVER THE NORTH DOOR READS,
38	2363	13	SMOKING GUN SLOTS
38	2411	47	A MAN IN A RAGGED MILITARY UNIFORM SITS AGAINST THE WALL HERE.
38	2462	79	HE LOOKS UP AT YOU. 'HEY, CAN YOU SPARE 80 CREDITS FOR AN EX-SOLDIER? I WANT TO BY A CUP OF REAL COFFEE.'
38	2545	33	HE REACHES UP TO YOU. DO YOU GIVE HIM MONEY?
38	2587	10	WHO PAYS HIM?
38	2635	22	PAYS THE MAN WHO THANKS YOU.
38	2889	24	YOU IGNORE THE BEGGAR'S REQUEST.
38	2922	24	IS IN NO CONDITION TO DO THAT.
38	2949	10	SOMEONE ELSE?
38	2976	21	DOESN'T HAVE ENOUGH MONEY.
38	3041	65	A GANG OF ARMED MEN SURROUND YOU. ONE SAYS, 'LOOKS LIKE WE TRAPPED US SOME MORE MARKS!
38	3183	66	A GANG OF ARMED MEN ARE HERE. WARNED OF THEIR PRESENCE BY THE BEGGAR, YOU SURPRISE THEM.
38	3262	15	YOU FLEE THE BATTLE.
38	3312	74	YOU ENTER AN EMPTY BARROOM. THE BARTENDER GREETS YOU. 'HI, PULL UP A STOOL. I'LL BUY YOU A DRINK!'
38	3390	12	DO YOU SIT DOWN?
38	3407	14	YOU LEAVE THE BAR.
38	3429	86	YOU SIT AND THE BARTENDER POURS YOU A DRINK. 'YEP, GIVING OUT FREE DRINKS TODAY...I'M CLOSING UP THE BAR FOR GOOD.
38	3680	69	A CARD GAME IS BEING PLAYED AT ONE OF THE TABLES. AS YOU ENTER THE ROOM, A PLAYER LOOKS UP.
38	3826	19	WHO TAKES THE EMPTY SEAT?
38	3869	38	SITS DOWN. ONE OF THE PLAYERS EXPLAINS THE RULES.
38	4007	40	THE DEALER SPEAKS, 'ONE HUNDRED CREDIT ANTE, PLEASE.'
38	4354	11	YOU GET DEALT
38	4392	8	OF CLUBS.
38	4404	9	OF HEARTS.
38	4417	20	WHEN THE BET COMES TO YOU,
38	4441	5	IT IS
38	4521	15	THE POT'S TOO HIGH
38	4593	7	YOU HAVE
38	4621	8	OF CLUBS.
38	4633	9	OF HEARTS.
38	4646	20	THE HIGHEST OTHER CARD IS
38	4693	9	OF SPADES.
38	4706	10	OF DIAMONDS.
38	4733	22	YOU WIN! THE DEALER PAYS YOU
38	4790	24	YOU LOSE! THE WINNER TAKES YOUR
38	4849	7	YOU FOLD.
38	4871	12	WINS THE HAND.
38	4891	60	YOU THINK THAT YOU SEE THE DEALER DEALING FROM THE BOTTOM! DO YOU CONFRONT HIM?
38	4960	89	YOU ACCUSE THE DEALER OF CHEATING. HE SMILES AT YOU EVILLY. 'WELL, BOYS,' HE SAYS. 'LOOKS LIKE WE GOT US A SORE LOSER!
38	5099	18	THE CARD PLAYERS ATTACK!
38	5223	18	HOW ABOUT SOMEONE ELSE?'
38	5262	23	YOU ENTER THE SPARKHOUSE CAFE.
38	5309	60	YOU LOOK AROUND, AND A MAN AT A NEARBY TABLE CATCHES YOUR EYE. IT IS RED CARRIN.
38	5460	56	HE CLICKS A FEW KEYS ON THE SMALL COMPUTER, AND THEN HANDS YOUR CARD BACK.
38	5691	14	RED CARRIN LEAVES.
38	5739	67	THE WARREN DWELLERS SHOUT DOWN TO YOU. 'YOU DIDN'T FIND OUR CHILDREN...YOU MUST GO BACK!'
38	5831	81	THE CHILDREN'S PARENTS SHOUT WITH JOY. 'OH, THANK YOU! WITH GOOD FOLKS LIKE YOU, THERE'S STILL HOPE FOR US!'
38	5949	12	RATWURST ATTACK!
38	6016	72	THE MAN THANKS YOU. 'YOU SAVED MY LIFE! THOSE RATS HAD ME TRAPPED AND WERE SAVING ME FOR DINNER!
38	6197	20	HE LEAVES FOR THE SURFACE.
38	6300	42	RATWURSTS HAVE CORNERED A MAN AT THE END OF THE TUNNEL.
38	6346	9	THEY ATTACK!
38	6395	32	STEPS THROUGH THE TUNNEL RATWURST ATTACK!
38	6431	17	CHILDREN COWER BEYOND.
38	6480	69	THE CHILDREN GATHER AROUND YOU. SHOCKED INTO SILENCE THEY WAIT FOR YOU LEAD THEM TO SAFETY.
38	6558	12	IS DRIVEN BACK!
38	6598	37	YOU HEAR RUNNING FOOTSTEPS DOWN THE TUNNEL AHEAD.
38	6670	13	THE GANG ATTACKS.
38	6700	36	YOU ARE AMBUSHED! A GANG OF HOODS SURROUNDS YOU.
38	6801	22	YOU FIND THE GANG'S SUPPLIES.
38	6855	22	YOU ARE ATTACKED FROM BEHIND!
38	6930	24	AUDIO CAPSULES ARE STORED HERE.
38	6958	12	A SMALL OFFICE.
38	7015	34	PURGE FORCES ARE RANSACKING IT. THEY ATTACK!
38	7097	23	A SMALL AUDIO PRODUCTION ROOM.
38	7166	52	AS YOU ENTER, THE 'ON AIR' LIGHT OVER THE SOUTHERN DOOR FLICKERS OFF.
38	7234	36	THE 'ON AIR' LIGHT OVER THE SOUTHERN DOOR IS ON.
38	7323	107	YOU ENTER THE BROADCAST BOOTH. A DESERT RUNNER SITS AT THE CONTROLS. HE MOTIONS YOU TO SILENCE, FLICKS A SWITCH, AND SPEAKS INTO A MICROPHONE.
38	7652	47	YOU EXPLAIN YOUR MISSION. HE THINKS FOR A SECOND THEN REPLIES.
38	7946	27	BAD DOG TURNS BACK TO HIS CONTROLS.
38	7982	47	BAD DOG GIVES YOU THE 'THUMBS UP' SIGN AS YOU ENTER THE BOOTH.
38	8061	79	YOU ENTER THE BROADCAST BOOTH. A PURGE MEMBER SITS AT THE CONTROLS. HE SCREEDS VENOMOUSLY INTO THE MIKE.'
38	8226	65	HE SEES YOU! CRINGING WITH FEAR, HE PLEADS FOR HIS LIFE. 'P-PLEASE, D-DON'T KILL ME...
38	8295	17	DO YOU SPARE HIS LIFE?
38	8321	48	YOU TIE UP THE PURGE PROPAGANDIST. BAD DOG STEPS IN BEHIND YOU.
38	8506	50	AS YOU MOVE TO KILL THE PROPAGANDIST, BAD DOG STEPS IN BEHIND YOU.
38	8618	27	BAD DOG TIES UP THE PURGE RADIO MAN.
38	8699	6	A DEUCE
38	8709	6	A THREE
38	8719	5	A FOUR
38	8728	5	A FIVE
38	8737	4	A SIX
38	8745	6	A SEVEN
38	8755	6	AN EIGHT
38	8765	5	A NINE
38	8774	4	A TEN
38	8782	5	A JACK
38	8791	6	A QUEEN
38	8798	19	DXEA KINGSDXEAN ACESB
38	8801	5	A KING
38	8810	5	AN ACE
38	8843	12	YOU OWE THE POT
38	8869	7	YOU HAVE
38	8891	9	DO YOU PAY?
38	8914	18	YOU CAN'T AFFORD TO BET.
48	109	37	YOU CLIMB FROM THE LAB ONTO THE SURFACE OF VENUS.
48	210	17	LEANDER SEEMS PLEASED.
48	480	6	LEANDER
48	507	30	LEANDER STEPS OUT OF THE CRYSTAL FOREST.
48	573	27	AS YOU CAN SSEE, I AM WHOLE AGAIN.'
48	604	28	I AM SSORRY THAT WE WERE SSEPARATED.'
48	1767	50	THE GROUND SHAKES WITH A PONDEROUS RHYTHM AS HUGE BEASTS APPROACH.
48	1832	34	HUNTING VENUSIAN DINOSAURS CRASH TOWARDS YOU.
48	1946	21	THE WIND BEGINS TO PICK UP.
48	1981	31	YOU HEAR THUNDER BOOMING IN THE DISTANCE.
48	2031	54	THE THUNDER DRAWS NEARER. DO YOU SEEK PROTECTION FROM THE GROWING STORM?
48	2140	31	FINDS SHELTER UNDER A ROCKY OUTCROPPING.
48	2181	53	LIGHTNING HITS NEAR YOU! A STRUCK BOULDER EXPLODES IN THE SUDDEN HEAT!
48	2260	114	BOLTS OF ELECTRICITY CRASH AROUND YOU AGAIN AND AGAIN, CAUSING A CONTINUOUS ERUPTION OF THUNDER. CRYSTAL TREES EXPLODE INTO WHIZZING SHRAPNEL WHEN HIT.
48	2386	49	SHEET RAIN IS BLOWN SIDEWAYS BY WINDS THAT GUST TO FURIOUS SPEED.
48	2442	93	FORTUNATELY, THOSE SAME WINDS DRIVE THE STORM, AND IT SOON PASSES. CLOUDS STILL REMAIN OVERHEAD, BUT LOOK LESS THREATENING.
48	2622	121	YOU ARE SURROUNDED BY A GROUP OF LOWLANDER WARRIORS. THEY ARE ARMED WITH CRYSTAL TIPPED SPEARS, BUT YOU CAN SEE AN OCCASIONAL LASER RIFLE AMONGST THEIR ARMAMENT.
48	2747	73	MOST OF THEM SEEM HESITANT TO ATTACK, BUT ONE WITH A BITTER FIRE BURNING IN HIS EYES CRIES OUT...
48	2852	24	HE THROWS HIS SPEAR. THE OTHER
48	2879	14	LOWLANDERS ATTACK!
48	2925	56	YOU MEET A PARTY OF LOWLANDERS. THEY LOOK AT YOU WARILY BEFORE MOVING OFF.
48	3005	18	MERCURIAN FORCES ATTACK.
48	3040	124	A VOICE, AMPLIFIED BY A BULLHORN BOOMS OUT AT YOU FROM A GROVE OF TREES. 'SURRENDER LOWLAND PRIMITIVES! YOU FACE THE POWER OF MERCURY! LAY DOWN YOUR GUNS AND SPEARS!
48	3236	23	MERCURIAN SOLDIERS CHARGE YOU!
48	3328	63	YOU ARE ATTACKED BY TERRAN SOLDIERS. THEY ARE THE SAME FORCES YOU FOUGHT ON MERCURY
48	3404	20	AND AT THE LOWLANDER FARM
48	3506	14	ACID FROGS ATTACK!
48	3542	42	YOU MEET SOME ACID FROGS. THEY REGARD YOU AND MOVE OFF.
48	3650	21	YOU TREK THROUGH MOUNTAINS.
48	3675	16	YOU CROSS SOME HILLS.
48	3695	15	YOU'RE IN A FOREST.
48	3714	24	YOU'RE SLOGGING THROUGH A SWAMP.
48	3759	129	YOU LAND ON THE VENUS SURFACE, DEEP IN THE LOWLANDS. YOUR ARMOR'S AIR CONDITIONING WHIRRS INTO LIFE AS THE TEMPERATURE RISES. YELLOW CLOUDS, THICK WITH ACID, BOIL OVERHEAD.
48	3903	36	SCOT.DOS' VOICE COMES FROM YOUR HELMET SPEAKERS.
48	3942	8	HIS SPEECH
48	4032	46	YOU STEP INTO A FOREST CLEARING AND FIND A LOWLANDER VILLAGE.
48	4228	61	THE WHOLE POPULATION APPEARS TO HAVE SUDDENLY ABANDONED THEIR HOMES AND VANISHED.
48	4293	19	ENTER THE VILLAGE ANYWAY?
48	4317	22	YOU LEAVE THE SILENT VILLAGE.
48	4350	17	YOU ENTER THE VILLAGE.
48	4385	54	YOU FACE THE GATE OF THE LOWLANDER VILLAGE. WILL YOU ENTER THE VILLAGE?
48	4475	15	YOUR SHIP IS HERE.
48	4504	102	SCOT.DOS' VOICE BARKS OUT OF YOUR HELMET SPEAKERS. 'I THINK YOU'D BETTER GO FIND THAT SCIENTIST. AFTER ALL, THAT'S WHAT WE'RE HERE FOR!
48	4610	18	DO YOU BOARD YOUR SHIP?
48	4634	29	YOU LIFT SHIP AND HEAD TO VENUS ORBIT.
48	4692	46	SCOT.DOS SPEAKS THROUGH YOUR HELMET SPEAKERS. 'GOOD JOB TEAM.
48	4884	67	THE LOWLANDER LAB COMPLEX IS HERE. YOU CAN CLIMB DOWN THROUGH THE DESTROYED ROOF. DO YOU?
48	4972	88	YOU ARE KNEE DEEP IN A STANDING POOL OF SULFURIC ACID. YOUR ARMOR OFFERS SOME PROTECTION, BUT IT IS SLOWLY CORRODING.
48	5076	30	YOU ARE BURNED BY THE ACID IN THE LAKE.
48	5164	42	SMOKE RISES FROM A NEARBY CLEARING. DO YOU INVESTIGATE?
48	5220	117	YOU COME ACROSS A MASSACRE. DEAD LOWLANDERS LIE NEXT TO THEIR SIMPLE FARM TOOLS. APPARENTLY, THEY WERE SURPRISED AND GIVEN NO CHANCE TO FIGHT OR SURRENDER.
48	5344	81	THE SILENCE IS BROKEN BY THE SOUND OF SMALL FOOTSTEPS. IT SEEMS TO BE COMING FROM QUITE CLOSE. DO YOU LOOK?
48	5430	29	YOU IGNORE THE SOUNDS. THEY SOON STOP.
48	5470	84	YOU FOLLOW THE SOUND, AND FIND A LOWLANDER CHILD HIDDEN BEHIND A PILE OF FIBER SACKS. HE SEEMS UPSET BUT UNHURT.
48	5558	66	YOU RECOGNIZE HIM. IT'S ZANE--THE LOWLANDER CHILD YOU RESCUED BEFORE, NOW A YEAR OLDER.
